"María José Rhi Sausi, directora del SEAES ","Entonces, en la tercera etapa, la tarea primordial es la articulación conceptual y metodológica de los marcos de referencia de cada uno de estos organismos. Claro que esa es la tarea más tardada, más ardua, etcétera. Entre estas siete instancias tenemos ya 87 compromisos vigentes que estamos revisando regularmente y que ustedes pueden consultar en el enlace que puse en la última diapositiva, para que vean cuál es la temporalidad de cada uno de esos compromisos, de qué manera se atendió, si hay un ajuste al compromiso, porque es un proceso de diálogo y de consenso constante, también ahí lo pueden consultar, si ustedes se ponen eh si seleccionan el padrón de LLEBA, ahí van a poder ver todos los compromisos."
"María José Rhi Sausi, directora del SEAES ","Y en las fases previas que tienen que ver primero pues con la documentación básica. Parece mentira, pero también hay problemas al inicio, por ejemplo, LLEBAS que están muy comprometidas con entrar, pero que tienen una razón social distinta a la que aparece ya sea en sus estatutos o en las actas de las asambleas."
"María José Rhi Sausi, directora del SEAES ","Somos muy cuidadosos porque lo que está en juego, es justamente un proceso de acreditación de un programa de educación superior o bien de una institución, es algo con lo que no podemos jugar, claro que no estamos dejando de lado los procesos de acreditación, pero sí es nuestro deber y por ahí decía el subsecretario del estado de Sinaloa, quién va a evaluar a los organismos acreditadores."
"María José Rhi Sausi, directora del SEAES ","Nuestro papel no es realmente evaluar, pero sí es una regulación, digamos, virtuosa, armonizada, articulada para que todos, el SEAES y las LLEBA, trabajemos de acuerdo a los principios de la Ley General de Educación Superior, porque si no, no estamos poniendo en el centro, digamos, lo que nos ocupa a todos, que es el desarrollo humano integral de las y los estudiantes."
"María José Rhi Sausi, directora del SEAES ","Entonces, los invito a que estén siempre muy atentos al padrón, actualizamos todo casi el mismo día en que van ocurriendo las cosas y también aprovecho, por si hubiera algún otro organismo que está conectado a la sesión informándose, hay varios organismos, 11 para ser exacta en primera etapa, pero siete de ellos hace mucho rato que no sabemos de ellos."
"María José Rhi Sausi, directora del SEAES ","Entonces, nos vamos a permitir mandarles un recordatorio y el recordatorio pues va a ser un poquito más firme en el sentido de que si sí se quieren seguir comprometiendo con esto, porque hasta la fecha no sé, por ejemplo, hay uno que tiene 15 meses de no enviar ninguna actualización, etcétera, pues les vamos a decir que vuelvan a asumir el compromiso vía una solicitud, porque si no, pues es fácil aparecer en la primera etapa, las instituciones se confían que están en el proceso, pero en la dirección no hay evidencia de que eso esté ocurriendo realmente e insisto, es muy delicado. Muchas gracias. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Muchas gracias. Sí, para mí era muy importante clarificar esto porque es un sentir que he ido detectando, para que no haya confusión en las instituciones de educación superior, o sea, todos tenemos que participar en SEAES, todos tenemos que entrar a esta nueva lógica de la evaluación que tiene un nuevo sentido y creo que ese es el gran aporte de SEAES, que si todos nos comprometemos a desarrollar capacidades de autoevaluación, hay siete ejes transversales que muy claramente se está promoviendo para estas autoevaluaciones, creo que todos efectivamente debemos tener con mucha claridad y es al punto que tendremos que llegar: estas autoevaluaciones tienen que ir hacia algún lado, tenemos que tener una visión de hacia dónde vamos como como país y compartir esa visión de la educación superior."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces, yo creo que todo este trabajo, como dice María José, ha sido muy respetuoso de los tiempos, pero hay que decirlo claramente: si es obligatorio, pero lo que también la Ley General de Educación Superior contempla y a veces ha habido duda es que en este proceso de liquidación la decisión de COPAES quedó muy ambigua y las instituciones tienen muchas dudas sobre qué hacer: si acreditarse o no. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Creo que, en este momento, los que ya están en fase tres son organismos fiables, acreditados por el propio SEAES, organismos que cumplieron con un proceso y se comprometieron con una nueva forma de concebir la evaluación. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Y eso al tenerlo público sirve mucho a todas las instituciones para saber quiénes ya, de organismos evaluadores y acreditadores, ya pasaron de la fase tres. Distinguirlos de los que están en fase uno, que no han hecho más que solicitar, y que podamos que todas las instituciones de educación superior, ante esta información del SEAES, ustedes puedan saber quiénes son los organismos evaluadores y acreditadores, perdón que lo diga así, pero que sí se comprometieron, que sí son serios y que sí vale la pena acudir a ellos; porque yo sí creo que la evaluación externa también tiene un valor, o sea, así como hay que generar capacidades de autoevaluación y tener un sistema no punitivo de la evaluación yo también creo que tenemos que, digo, si yo me evalúo, me evalúo como guapo; si ustedes me evalúan, a lo mejor no tanto. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces, siempre una opinión de un par externo puede objetivizar. Entonces, es compatible, o sea, yo lo que creo es que a veces nos atascamos en un debate que yo he escuchado de este nuevo esquema, ¿sabes?, que no se entendía como si solo fuera una cosa u otra. Yo creo que son ambas las que tenemos que fortalecer, y hay que fortalecer el SEAES, y yo me voy a dedicar a fortalecer el SEAES, a que todos nos metamos, a que todos generemos capacidades de autoevaluación y también que logremos distinguir entre los organismos acreditadores serios de los que, con toda claridad también lo debemos decir, eran un negocio que nada más daban un certificado y que parecía más una empresa que realmente instituciones que estuvieran buscando la mejora de la educación superior. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","También eso se dio en este país y bueno, para nosotros es muy importante que las instituciones de educación superior puedan distinguir entre unos y otros, y el proceso que SEAES está haciendo con todas estas instituciones acreditadoras creo que nos da confianza, más a todos como país, que las instituciones evaluadoras acreditadoras serias que sí se comprometen con el país son las que están pasando las fases y eso, al hacerlo público, yo creo que nos clarifica a todos y jugamos en las dos canchas: la de la autoevaluación, pero también la de la acreditación, quien lo quiera, porque también no pasa nada; quien quiera ir al terreno de la acreditación internacional tampoco se pelea, o sea, tenemos que hacer compatibles."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces, bueno, muchas gracias, Mario José, porque creo que con esto nos queda muy claro."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Bueno, en asuntos varios, no más nos pide poder dar una información del secretario de educación de la Ciudad de México, entonces si le damos la palabra y con eso estaremos cerrando ya los puntos, bueno, y si Bernardo quiere decir algo con todo gusto en asuntos varios."
"Pablo Enrique Yanes Rizo, Secretario de Educación, Ciencia, Tecnología e Innovación de la Ciudad de México","Bueno, muchas gracias, además es buena noticia. Es informarles que está vigente la convocatoria que acabamos de emitir desde la SECTEI. La mala noticia es que solo para instituciones que estén en la Ciudad de México, pero para el financiamiento de proyectos de investigación científica, desarrollo tecnológico para este año son eh cuatro grandes ejes, son 23 temas, 85 prioridades."
"Pablo Enrique Yanes Rizo, Secretario de Educación, Ciencia, Tecnología e Innovación de la Ciudad de México","Entonces, esperamos nosotros financiar entre 75 y 80 proyectos este año. La convocatoria está en la página de la de la SECTEI, ahí se pueden inscribir directamente. Está destinada a universidades, centros de pensamiento, centros de investigación, empresas, organizaciones civiles, en un espectro muy amplio, muy amplio de temas que construimos con el conjunto de instituciones de la ciudad."
"Pablo Enrique Yanes Rizo, Secretario de Educación, Ciencia, Tecnología e Innovación de la Ciudad de México",Cierra el 16 de junio. La aplicación es por el mismo mecanismo de la página de la de la SECTEI y el primero de agosto estaremos publicando los resultados y liberando ya los recursos. Eso era nada más.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Muchísimas gracias. Tomamos nota. Un aplauso. Bueno, por fin alguien trajo financiamiento. Vaya que el subsecretario de educación no, que no. Muchas gracias, secretario, por la información. Bueno, Bernardo González de FIMPES, si nos si me ayudan con el micrófono."
Bernardo González de FIMPES,"Quisiera comentar que tenemos, estamos en falta en CONACES. Se nos emitió, ustedes lo saben, el lineamiento de alimentos el 30 de septiembre del año pasado, otorgó 180 días que ya vencieron para que se emitieran compromisos correspondientes a través de CONACES con respecto a los alimentos en los campus universitarios. Entonces eh yo quisiera pedir respetuosamente que se pudiera tocar este punto en la siguiente sesión y creo que esto puede ayudar a dar seguridad jurídica a las universidades porque ustedes saben muy bien que bueno el apoyo ha sido universal al tema pero también hay intenciones de mejorar temas de seguridad jurídica asociados con la implicación de la norma. "
